"poly","ring","x","y","st"
"21_209",1,30025,13089,"21"
"21_209",1,30021,13100,"21"
"21_209",1,30054,13104,"21"
"21_210",1,28899,12047,"21"
"21_210",1,28887,12047,"21"
"21_210",1,28889,12051,"21"
"21_210",1,28890,12051,"21"
"21_210",1,28899,12047,"21"
"21_211",1,25836,13582,"21"
"21_211",1,25812,13596,"21"
"21_211",1,25786,13626,"21"
"21_211",1,25777,13660,"21"
"21_211",1,25736,13716,"21"
"21_211",1,25725,13753,"21"
"21_211",1,25734,13774,"21"
"21_211",1,25770,13793,"21"
"21_211",1,25789,13760,"21"
"21_211",1,25775,13698,"21"
"21_211",1,25784,13662,"21"
"21_211",1,25832,13634,"21"
"21_211",1,25830,13613,"21"
"21_211",1,25836,13582,"21"
"21_212",1,25681,14221,"21"
"21_212",1,25677,14213,"21"
"21_212",1,25643,14216,"21"
"21_212",1,25645,14232,"21"
"21_212",1,25680,14263,"21"
"21_212",1,25682,14244,"21"
"21_212",1,25700,14227,"21"
"21_212",1,25726,14215,"21"
"21_212",1,25721,14197,"21"
"21_212",1,25692,14208,"21"
"21_212",1,25677,14198,"21"
"21_212",1,25644,14155,"21"
"21_212",1,25634,14147,"21"
"21_212",1,25606,14156,"21"
"21_212",1,25596,14197,"21"
"21_212",1,25603,14207,"21"
"21_212",1,25624,14203,"21"
"21_212",1,25647,14182,"21"
"21_212",1,25677,14208,"21"
"21_212",1,25681,14221,"21"
"21_213",1,25782,14197,"21"
"21_213",1,25805,14199,"21"
"21_213",1,25811,14189,"21"
"21_213",1,25801,14184,"21"
"21_213",1,25791,14175,"21"
"21_213",1,25784,14180,"21"
"21_213",1,25782,14197,"21"
"21_214",1,25628,14230,"21"
"21_214",1,25639,14222,"21"
"21_214",1,25638,14202,"21"
"21_214",1,25611,14210,"21"
"21_214",1,25615,14231,"21"
"21_214",1,25628,14230,"21"
"21_215",1,26000,14233,"21"
"21_215",1,25996,14239,"21"
"21_215",1,26000,14233,"21"
"21_216",1,25521,14285,"21"
"21_216",1,25536,14256,"21"
"21_216",1,25523,14216,"21"
"21_216",1,25484,14207,"21"
"21_216",1,25464,14215,"21"
"21_216",1,25455,14232,"21"
"21_216",1,25465,14263,"21"
"21_216",1,25478,14229,"21"
"21_216",1,25494,14213,"21"
"21_216",1,25515,14219,"21"
"21_216",1,25527,14234,"21"
"21_216",1,25530,14256,"21"
"21_216",1,25521,14285,"21"
"21_217",1,26444,13528,"21"
"21_217",1,26437,13553,"21"
"21_217",1,26464,13562,"21"
"21_217",1,26461,13526,"21"
"21_217",1,26444,13528,"21"
"21_218",1,26559,13226,"21"
"21_218",1,26571,13193,"21"
"21_218",1,26559,13190,"21"
"21_218",1,26559,13226,"21"
"21_219",1,29465,12036,"21"
"21_219",1,29478,12048,"21"
"21_219",1,29479,12048,"21"
"21_219",1,29481,12049,"21"
"21_219",1,29486,12047,"21"
"21_219",1,29488,12049,"21"
"21_219",1,29487,12052,"21"
"21_219",1,29488,12053,"21"
"21_219",1,29489,12054,"21"
"21_219",1,29495,12051,"21"
"21_219",1,29504,12061,"21"
"21_219",1,29508,12062,"21"
"21_219",1,29509,12067,"21"
"21_219",1,29502,12066,"21"
"21_219",1,29501,12069,"21"
"21_219",1,29504,12076,"21"
"21_219",1,29506,12078,"21"
"21_219",1,29508,12078,"21"
"21_219",1,29508,12080,"21"
"21_219",1,29507,12084,"21"
"21_219",1,29507,12088,"21"
"21_219",1,29508,12090,"21"
"21_219",1,29510,12090,"21"
"21_219",1,29511,12093,"21"
"21_219",1,29513,12089,"21"
"21_219",1,29511,12090,"21"
"21_219",1,29508,12089,"21"
"21_219",1,29507,12085,"21"
"21_219",1,29509,12080,"21"
"21_219",1,29508,12077,"21"
"21_219",1,29519,12070,"21"
"21_219",1,29514,12072,"21"
"21_219",1,29508,12077,"21"
"21_219",1,29503,12072,"21"
"21_219",1,29503,12066,"21"
"21_219",1,29509,12067,"21"
"21_219",1,29508,12062,"21"
"21_219",1,29503,12060,"21"
"21_219",1,29502,12048,"21"
"21_219",1,29499,12045,"21"
"21_219",1,29497,12050,"21"
"21_219",1,29489,12054,"21"
"21_219",1,29488,12052,"21"
"21_219",1,29488,12049,"21"
"21_219",1,29488,12047,"21"
"21_219",1,29485,12047,"21"
"21_219",1,29480,12048,"21"
"21_219",1,29477,12046,"21"
"21_219",1,29474,12041,"21"
"21_219",1,29477,12036,"21"
"21_219",1,29470,12024,"21"
"21_219",1,29465,12036,"21"
"21_220",1,29519,12070,"21"
"21_220",1,29523,12074,"21"
"21_220",1,29528,12069,"21"
"21_220",1,29519,12070,"21"
"22_1",1,22980,20427,"22"
"22_1",1,22949,20429,"22"
"22_1",1,22949,20415,"22"
"22_1",1,22929,20416,"22"
"22_1",1,22917,20433,"22"
"22_1",1,22894,20431,"22"
"22_1",1,22893,20428,"22"
"22_1",1,22894,20424,"22"
"22_1",1,22890,20423,"22"
"22_1",1,22886,20419,"22"
"22_1",1,22888,20417,"22"
"22_1",1,22887,20414,"22"
"22_1",1,22884,20418,"22"
"22_1",1,22886,20421,"22"
"22_1",1,22890,20424,"22"
"22_1",1,22893,20424,"22"
"22_1",1,22892,20428,"22"
"22_1",1,22893,20430,"22"
"22_1",1,22891,20431,"22"
"22_1",1,22885,20431,"22"
"22_1",1,22882,20431,"22"
"22_1",1,22881,20432,"22"
"22_1",1,22873,20440,"22"
"22_1",1,22847,20441,"22"
"22_1",1,22854,20451,"22"
"22_1",1,22851,20446,"22"
"22_1",1,22872,20442,"22"
"22_1",1,22877,20436,"22"
"22_1",1,22881,20436,"22"
"22_1",1,22881,20432,"22"
"22_1",1,22882,20431,"22"
"22_1",1,22891,20432,"22"
"22_1",1,22895,20435,"22"
"22_1",1,22886,20478,"22"
"22_1",1,22850,20479,"22"
"22_1",1,22805,20482,"22"
"22_1",1,22800,20478,"22"
"22_1",1,22779,20495,"22"
"22_1",1,22796,20501,"22"
"22_1",1,22806,20482,"22"
"22_1",1,22882,20479,"22"
"22_1",1,22891,20487,"22"
"22_1",1,22892,20470,"22"
"22_1",1,22911,20482,"22"
"22_1",1,22918,20496,"22"
"22_1",1,22893,20498,"22"
"22_1",1,22916,20504,"22"
"22_1",1,22912,20532,"22"
"22_1",1,22898,20533,"22"
"22_1",1,22899,20547,"22"
"22_1",1,22885,20548,"22"
"22_1",1,22892,20566,"22"
"22_1",1,22894,20603,"22"
"22_1",1,22873,20604,"22"
"22_1",1,22873,20618,"22"
"22_1",1,22896,20617,"22"
"22_1",1,22899,20634,"22"
"22_1",1,22923,20637,"22"
"22_1",1,22922,20602,"22"
"22_1",1,22901,20603,"22"
"22_1",1,22900,20589,"22"
"22_1",1,22914,20588,"22"
"22_1",1,22909,20568,"22"
"22_1",1,22916,20550,"22"
"22_1",1,22927,20546,"22"
"22_1",1,22926,20501,"22"
"22_1",1,22942,20500,"22"
"22_1",1,22951,20485,"22"
"22_1",1,22925,20486,"22"
"22_1",1,22925,20475,"22"
"22_1",1,22908,20449,"22"
"22_1",1,22895,20459,"22"
"22_1",1,22900,20432,"22"
"22_1",1,22936,20443,"22"
"22_1",1,22938,20429,"22"
"22_1",1,22990,20428,"22"
"22_1",1,22992,20440,"22"
"22_1",1,23005,20441,"22"
"22_1",1,23011,20426,"22"
"22_1",1,23037,20424,"22"
"22_1",1,23053,20426,"22"
"22_1",1,23080,20426,"22"
"22_1",1,23103,20433,"22"
"22_1",1,23103,20425,"22"
"22_1",1,23242,20419,"22"
"22_1",1,23245,20429,"22"
"22_1",1,23271,20428,"22"
"22_1",1,23287,20419,"22"
"22_1",1,23323,20418,"22"
"22_1",1,23358,20426,"22"
"22_1",1,23397,20425,"22"
"22_1",1,23414,20428,"22"
"22_1",1,23419,20428,"22"
"22_1",1,23453,20428,"22"
"22_1",1,23459,20427,"22"
"22_1",1,23488,20422,"22"
"22_1",1,23522,20421,"22"
"22_1",1,23531,20437,"22"
"22_1",1,23531,20450,"22"
"22_1",1,23533,20454,"22"
"22_1",1,23499,20472,"22"
"22_1",1,23474,20475,"22"
"22_1",1,23476,20458,"22"
"22_1",1,23463,20451,"22"
"22_1",1,23447,20455,"22"
"22_1",1,23443,20458,"22"
"22_1",1,23438,20459,"22"
"22_1",1,23423,20465,"22"
"22_1",1,23419,20460,"22"
"22_1",1,23416,20462,"22"
"22_1",1,23411,20478,"22"
"22_1",1,23387,20476,"22"
"22_1",1,23388,20462,"22"
"22_1",1,23382,20474,"22"
"22_1",1,23397,20479,"22"
"22_1",1,23409,20479,"22"
"22_1",1,23413,20489,"22"
"22_1",1,23427,20494,"22"
"22_1",1,23427,20478,"22"
"22_1",1,23468,20476,"22"
"22_1",1,23499,20473,"22"
"22_1",1,23531,20456,"22"
"22_1",1,23539,20461,"22"
"22_1",1,23551,20446,"22"
"22_1",1,23558,20442,"22"
"22_1",1,23545,20425,"22"
"22_1",1,23592,20415,"22"
"22_1",1,23636,20419,"22"
"22_1",1,23635,20415,"22"
"22_1",1,23634,20415,"22"
"22_1",1,23625,20402,"22"
"22_1",1,23651,20400,"22"
"22_1",1,23680,20403,"22"
"22_1",1,23754,20400,"22"
"22_1",1,23765,20411,"22"
"22_1",1,23762,20400,"22"
"22_1",1,23792,20399,"22"
"22_1",1,23800,20413,"22"
"22_1",1,23797,20420,"22"
"22_1",1,23809,20412,"22"
"22_1",1,23822,20396,"22"
"22_1",1,23869,20374,"22"
"22_1",1,23871,20393,"22"
"22_1",1,23883,20388,"22"
"22_1",1,23870,20373,"22"
"22_1",1,23843,20382,"22"
"22_1",1,23836,20354,"22"
"22_1",1,23804,20259,"22"
"22_1",1,23807,20235,"22"
"22_1",1,23803,20229,"22"
"22_1",1,23796,20222,"22"
"22_1",1,23792,20214,"22"
"22_1",1,23784,20184,"22"
"22_1",1,23792,20126,"22"
"22_1",1,23799,20121,"22"
"22_1",1,23820,20117,"22"
"22_1",1,23823,20116,"22"
"22_1",1,23840,20109,"22"
"22_1",1,23857,20108,"22"
"22_1",1,23869,20109,"22"
"22_1",1,23884,20109,"22"
"22_1",1,23905,20107,"22"
"22_1",1,23911,20125,"22"
"22_1",1,23924,20130,"22"
"22_1",1,23923,20109,"22"
"22_1",1,23960,20106,"22"
"22_1",1,23970,20123,"22"
"22_1",1,24004,20160,"22"
"22_1",1,23992,20191,"22"
"22_1",1,24036,20182,"22"
"22_1",1,24012,20160,"22"
"22_1",1,24019,20150,"22"
"22_1",1,24021,20111,"22"
"22_1",1,23983,20102,"22"
"22_1",1,23951,20105,"22"
"22_1",1,23890,20107,"22"
"22_1",1,23881,20109,"22"
"22_1",1,23871,20109,"22"
"22_1",1,23869,20104,"22"
"22_1",1,23865,20103,"22"
"22_1",1,23855,20101,"22"
"22_1",1,23854,20097,"22"
"22_1",1,23846,20100,"22"
"22_1",1,23864,20103,"22"
"22_1",1,23864,20108,"22"
"22_1",1,23857,20108,"22"
"22_1",1,23843,20109,"22"
"22_1",1,23839,20110,"22"
"22_1",1,23824,20116,"22"
"22_1",1,23821,20116,"22"
"22_1",1,23820,20112,"22"
"22_1",1,23824,20109,"22"
"22_1",1,23814,20107,"22"
"22_1",1,23813,20118,"22"
"22_1",1,23796,20121,"22"
"22_1",1,23800,20113,"22"
"22_1",1,23802,20104,"22"
"22_1",1,23804,20059,"22"
"22_1",1,23802,20025,"22"
"22_1",1,23823,20034,"22"
"22_1",1,23853,20029,"22"
"22_1",1,23847,19995,"22"
"22_1",1,23824,19987,"22"
"22_1",1,23802,19995,"22"
"22_1",1,23795,19982,"22"
"22_1",1,23778,19985,"22"
"22_1",1,23772,19972,"22"
"22_1",1,23743,19945,"22"
"22_1",1,23691,19904,"22"
"22_1",1,23661,19872,"22"
"22_1",1,23648,19846,"22"
"22_1",1,23645,19832,"22"
"22_1",1,23657,19820,"22"
"22_1",1,23653,19811,"22"
"22_1",1,23660,19794,"22"
"22_1",1,23646,19785,"22"
"22_1",1,23619,19752,"22"
"22_1",1,23617,19735,"22"
"22_1",1,23603,19732,"22"
"22_1",1,23598,19719,"22"
"22_1",1,23651,19717,"22"
"22_1",1,23602,19679,"22"
"22_1",1,23584,19674,"22"
"22_1",1,23531,19645,"22"
"22_1",1,23510,19625,"22"
"22_1",1,23496,19622,"22"
"22_1",1,23502,19644,"22"
"22_1",1,23521,19641,"22"
"22_1",1,23579,19671,"22"
"22_1",1,23583,19680,"22"
"22_1",1,23575,19698,"22"
"22_1",1,23507,19670,"22"
"22_1",1,23491,19659,"22"
"22_1",1,23499,19644,"22"
"22_1",1,23483,19616,"22"
"22_1",1,23469,19624,"22"
"22_1",1,23491,19660,"22"
"22_1",1,23517,19679,"22"
"22_1",1,23575,19698,"22"
"22_1",1,23573,19720,"22"
"22_1",1,23590,19719,"22"
"22_1",1,23599,19730,"22"
"22_1",1,23601,19779,"22"
"22_1",1,23611,19808,"22"
"22_1",1,23613,19858,"22"
"22_1",1,23621,19862,"22"
"22_1",1,23621,19823,"22"
"22_1",1,23636,19796,"22"
"22_1",1,23638,19829,"22"
"22_1",1,23643,19829,"22"
"22_1",1,23645,19843,"22"
"22_1",1,23652,19861,"22"
"22_1",1,23653,19863,"22"
"22_1",1,23656,19868,"22"
"22_1",1,23658,19872,"22"
"22_1",1,23677,19894,"22"
"22_1",1,23679,19895,"22"
"22_1",1,23675,19906,"22"
"22_1",1,23686,19914,"22"
"22_1",1,23696,19934,"22"
"22_1",1,23710,19929,"22"
"22_1",1,23712,19948,"22"
"22_1",1,23734,19943,"22"
"22_1",1,23774,19977,"22"
"22_1",1,23783,19999,"22"
"22_1",1,23800,20020,"22"
"22_1",1,23801,20036,"22"
"22_1",1,23795,20055,"22"
"22_1",1,23804,20067,"22"
"22_1",1,23800,20113,"22"
"22_1",1,23791,20127,"22"
"22_1",1,23784,20182,"22"
"22_1",1,23784,20188,"22"
"22_1",1,23793,20218,"22"
"22_1",1,23805,20232,"22"
"22_1",1,23803,20245,"22"
"22_1",1,23803,20259,"22"
"22_1",1,23829,20337,"22"
"22_1",1,23828,20340,"22"
"22_1",1,23839,20370,"22"
"22_1",1,23840,20386,"22"
"22_1",1,23818,20389,"22"
"22_1",1,23800,20392,"22"
"22_1",1,23792,20399,"22"
"22_1",1,23711,20402,"22"
"22_1",1,23689,20398,"22"
"22_1",1,23680,20402,"22"
"22_1",1,23655,20399,"22"
"22_1",1,23630,20397,"22"
"22_1",1,23596,20412,"22"
"22_1",1,23572,20419,"22"
"22_1",1,23483,20422,"22"
"22_1",1,23460,20427,"22"
"22_1",1,23453,20428,"22"
"22_1",1,23416,20428,"22"
"22_1",1,23398,20425,"22"
"22_1",1,23360,20426,"22"
"22_1",1,23340,20418,"22"
"22_1",1,23311,20417,"22"
"22_1",1,23287,20419,"22"
"22_1",1,23291,20405,"22"
"22_1",1,23274,20405,"22"
"22_1",1,23266,20396,"22"
"22_1",1,23271,20378,"22"
"22_1",1,23257,20378,"22"
"22_1",1,23258,20405,"22"
"22_1",1,23244,20413,"22"
"22_1",1,23201,20407,"22"
"22_1",1,23201,20393,"22"
"22_1",1,23200,20379,"22"
"22_1",1,23186,20380,"22"
"22_1",1,23187,20400,"22"
"22_1",1,23171,20402,"22"
"22_1",1,23159,20388,"22"
"22_1",1,23158,20363,"22"
"22_1",1,23144,20352,"22"
"22_1",1,23145,20411,"22"
"22_1",1,23130,20410,"22"
"22_1",1,23117,20424,"22"
"22_1",1,23102,20397,"22"
"22_1",1,23087,20397,"22"
"22_1",1,23088,20412,"22"
"22_1",1,23075,20425,"22"
"22_1",1,23044,20425,"22"
"22_1",1,23111,20276,"22"
"22_1",1,23124,20274,"22"
"22_1",1,23130,20262,"22"
"22_1",1,23121,20252,"22"
"22_1",1,23151,20187,"22"
"22_1",1,23110,20276,"22"
"22_1",1,23072,20277,"22"
"22_1",1,23080,20291,"22"
"22_1",1,23104,20290,"22"
"22_1",1,23046,20420,"22"
"22_1",1,22980,20427,"22"
"22_1",2,23416,20462,"22"
"22_1",2,23419,20460,"22"
"22_1",2,23423,20466,"22"
"22_1",2,23425,20465,"22"
"22_1",2,23463,20452,"22"
"22_1",2,23475,20460,"22"
"22_1",2,23473,20475,"22"
"22_1",2,23439,20476,"22"
"22_1",2,23416,20462,"22"
"22_2",1,22937,20657,"22"
"22_2",1,22971,20656,"22"
"22_2",1,22985,20662,"22"
"22_2",1,22984,20642,"22"
"22_2",1,22998,20641,"22"
"22_2",1,22997,20627,"22"
"22_2",1,22977,20628,"22"
"22_2",1,22970,20607,"22"
"22_2",1,22990,20606,"22"
"22_2",1,23003,20585,"22"
"22_2",1,23002,20564,"22"
"22_2",1,22980,20580,"22"
"22_2",1,22952,20573,"22"
"22_2",1,22953,20601,"22"
"22_2",1,22968,20600,"22"
"22_2",1,22968,20628,"22"
"22_2",1,22949,20629,"22"
"22_2",1,22949,20643,"22"
"22_2",1,22937,20657,"22"
"22_3",1,22684,20030,"22"
"22_3",1,22693,20016,"22"
"22_3",1,22692,19995,"22"
"22_3",1,22685,19973,"22"
"22_3",1,22672,19980,"22"
"22_3",1,22656,19975,"22"
"22_3",1,22644,19951,"22"
"22_3",1,22649,19943,"22"
"22_3",1,22606,19939,"22"
"22_3",1,22585,19953,"22"
"22_3",1,22587,19973,"22"
"22_3",1,22594,19991,"22"
"22_3",1,22573,19991,"22"
"22_3",1,22574,20019,"22"
"22_3",1,22553,20027,"22"
"22_3",1,22560,20067,"22"
"22_3",1,22534,20066,"22"
"22_3",1,22534,20079,"22"
"22_3",1,22521,20097,"22"
"22_3",1,22491,20106,"22"
"22_3",1,22473,20140,"22"
"22_3",1,22495,20160,"22"
"22_3",1,22474,20161,"22"
"22_3",1,22471,20179,"22"
"22_3",1,22488,20177,"22"
"22_3",1,22482,20197,"22"
"22_3",1,22466,20201,"22"
"22_3",1,22480,20231,"22"
"22_3",1,22499,20237,"22"
"22_3",1,22525,20236,"22"
"22_3",1,22508,20268,"22"
"22_3",1,22494,20279,"22"
"22_3",1,22493,20293,"22"
"22_3",1,22467,20293,"22"
"22_3",1,22470,20304,"22"
"22_3",1,22493,20313,"22"
"22_3",1,22519,20306,"22"
"22_3",1,22525,20314,"22"
"22_3",1,22542,20306,"22"
"22_3",1,22553,20316,"22"
"22_3",1,22527,20333,"22"
"22_3",1,22512,20335,"22"
"22_3",1,22512,20355,"22"
"22_3",1,22487,20371,"22"
"22_3",1,22494,20409,"22"
"22_3",1,22518,20408,"22"
"22_3",1,22530,20429,"22"
"22_3",1,22543,20424,"22"
"22_3",1,22549,20408,"22"
"22_3",1,22524,20408,"22"
"22_3",1,22496,20387,"22"
"22_3",1,22491,20371,"22"
"22_3",1,22507,20360,"22"
"22_3",1,22533,20371,"22"
"22_3",1,22554,20386,"22"
"22_3",1,22575,20385,"22"
"22_3",1,22598,20373,"22"
"22_3",1,22586,20360,"22"
"22_3",1,22584,20345,"22"
"22_3",1,22589,20319,"22"
"22_3",1,22611,20305,"22"
"22_3",1,22632,20303,"22"
"22_3",1,22646,20309,"22"
"22_3",1,22648,20291,"22"
"22_3",1,22644,20268,"22"
"22_3",1,22647,20254,"22"
"22_3",1,22635,20234,"22"
"22_3",1,22571,20235,"22"
"22_3",1,22577,20225,"22"
"22_3",1,22568,20210,"22"
"22_3",1,22585,20192,"22"
"22_3",1,22600,20186,"22"
"22_3",1,22604,20174,"22"
"22_3",1,22584,20172,"22"
"22_3",1,22578,20130,"22"
"22_3",1,22592,20120,"22"
"22_3",1,22620,20120,"22"
"22_3",1,22617,20107,"22"
"22_3",1,22628,20072,"22"
"22_3",1,22624,20063,"22"
"22_3",1,22632,20041,"22"
"22_3",1,22650,20025,"22"
"22_3",1,22678,20044,"22"
"22_3",1,22684,20030,"22"
"22_3",2,22574,20127,"22"
"22_3",2,22550,20129,"22"
"22_3",2,22549,20116,"22"
"22_3",2,22570,20117,"22"
"22_3",2,22574,20127,"22"
"22_3",3,22537,20153,"22"
"22_3",3,22537,20138,"22"
"22_3",3,22561,20146,"22"
"22_3",3,22561,20161,"22"
"22_3",3,22550,20174,"22"
"22_3",3,22547,20195,"22"
"22_3",3,22550,20211,"22"
"22_3",3,22527,20231,"22"
"22_3",3,22527,20209,"22"
"22_3",3,22516,20209,"22"
"22_3",3,22520,20188,"22"
"22_3",3,22538,20180,"22"
"22_3",3,22537,20153,"22"
"22_4",1,22707,20483,"22"
"22_4",1,22719,20466,"22"
"22_4",1,22742,20471,"22"
"22_4",1,22741,20496,"22"
"22_4",1,22731,20496,"22"
"22_4",1,22732,20518,"22"
"22_4",1,22749,20529,"22"
"22_4",1,22761,20519,"22"
"22_4",1,22769,20500,"22"
"22_4",1,22762,20475,"22"
"22_4",1,22770,20459,"22"
"22_4",1,22781,20453,"22"
"22_4",1,22799,20476,"22"
"22_4",1,22806,20470,"22"
"22_4",1,22797,20450,"22"
"22_4",1,22814,20445,"22"
"22_4",1,22810,20436,"22"
"22_4",1,22789,20434,"22"
"22_4",1,22794,20445,"22"
"22_4",1,22769,20459,"22"
"22_4",1,22762,20464,"22"
"22_4",1,22713,20466,"22"
"22_4",1,22709,20458,"22"
"22_4",1,22694,20466,"22"
"22_4",1,22680,20469,"22"
"22_4",1,22636,20480,"22"
"22_4",1,22628,20457,"22"
"22_4",1,22607,20458,"22"
"22_4",1,22566,20483,"22"
"22_4",1,22566,20498,"22"
"22_4",1,22574,20514,"22"
"22_4",1,22561,20522,"22"
"22_4",1,22569,20543,"22"
"22_4",1,22589,20543,"22"
"22_4",1,22588,20517,"22"
"22_4",1,22583,20500,"22"
"22_4",1,22612,20499,"22"
"22_4",1,22616,20517,"22"
"22_4",1,22616,20499,"22"
"22_4",1,22651,20496,"22"
"22_4",1,22636,20481,"22"
"22_4",1,22685,20468,"22"
"22_4",1,22709,20466,"22"
"22_4",1,22707,20483,"22"
"22_4",2,22607,20458,"22"
"22_4",2,22608,20485,"22"
"22_4",2,22569,20497,"22"
"22_4",2,22567,20483,"22"
"22_4",2,22607,20458,"22"
"22_5",1,22682,20274,"22"
"22_5",1,22707,20270,"22"
"22_5",1,22706,20232,"22"
"22_5",1,22750,20211,"22"
"22_5",1,22755,20243,"22"
"22_5",1,22763,20243,"22"
"22_5",1,22758,20215,"22"
"22_5",1,22751,20206,"22"
"22_5",1,22757,20192,"22"
"22_5",1,22756,20157,"22"
"22_5",1,22749,20147,"22"
"22_5",1,22743,20112,"22"
"22_5",1,22730,20092,"22"
"22_5",1,22713,20092,"22"
"22_5",1,22703,20120,"22"
"22_5",1,22678,20115,"22"
"22_5",1,22675,20170,"22"
"22_5",1,22689,20196,"22"
"22_5",1,22710,20201,"22"
"22_5",1,22714,20182,"22"
"22_5",1,22735,20161,"22"
"22_5",1,22736,20181,"22"
"22_5",1,22719,20182,"22"
"22_5",1,22719,20203,"22"
"22_5",1,22730,20220,"22"
"22_5",1,22696,20237,"22"
"22_5",1,22682,20274,"22"
"22_6",1,22429,20386,"22"
"22_6",1,22457,20380,"22"
"22_6",1,22448,20367,"22"
"22_6",1,22430,20354,"22"
"22_6",1,22424,20331,"22"
"22_6",1,22407,20324,"22"
"22_6",1,22398,20339,"22"
"22_6",1,22396,20365,"22"
"22_6",1,22415,20386,"22"
"22_6",1,22429,20386,"22"
"22_7",1,22662,20893,"22"
"22_7",1,22734,20895,"22"
"22_7",1,22756,20884,"22"
"22_7",1,22756,20860,"22"
"22_7",1,22776,20858,"22"
"22_7",1,22829,20862,"22"
"22_7",1,22843,20860,"22"
"22_7",1,22835,20826,"22"
"22_7",1,22837,20814,"22"
"22_7",1,22797,20771,"22"
"22_7",1,22750,20791,"22"
"22_7",1,22729,20791,"22"
"22_7",1,22705,20801,"22"
"22_7",1,22705,20785,"22"
"22_7",1,22733,20786,"22"
"22_7",1,22746,20772,"22"
"22_7",1,22756,20748,"22"
"22_7",1,22726,20738,"22"
"22_7",1,22709,20748,"22"
"22_7",1,22705,20707,"22"
"22_7",1,22623,20709,"22"
"22_7",1,22641,20690,"22"
"22_7",1,22637,20677,"22"
"22_7",1,22683,20672,"22"
"22_7",1,22730,20623,"22"
"22_7",1,22746,20637,"22"
"22_7",1,22707,20649,"22"
"22_7",1,22707,20665,"22"
"22_7",1,22726,20672,"22"
"22_7",1,22761,20664,"22"
"22_7",1,22758,20758,"22"
"22_7",1,22769,20749,"22"
"22_7",1,22766,20724,"22"
"22_7",1,22770,20654,"22"
"22_7",1,22768,20604,"22"
"22_7",1,22786,20589,"22"
"22_7",1,22780,20574,"22"
"22_7",1,22765,20581,"22"
"22_7",1,22752,20606,"22"
"22_7",1,22741,20615,"22"
"22_7",1,22457,20624,"22"
"22_7",1,22438,20629,"22"
"22_7",1,22426,20643,"22"
"22_7",1,22423,20659,"22"
"22_7",1,22410,20665,"22"
"22_7",1,22397,20684,"22"
"22_7",1,22382,20694,"22"
"22_7",1,22369,20722,"22"
"22_7",1,22362,20755,"22"
"22_7",1,22350,20782,"22"
"22_7",1,22327,20816,"22"
"22_7",1,22291,20841,"22"
"22_7",1,22275,20856,"22"
"22_7",1,22271,20877,"22"
"22_7",1,22276,20889,"22"
"22_7",1,22296,20901,"22"
"22_7",1,22305,20929,"22"
"22_7",1,22321,20935,"22"
"22_7",1,22335,20954,"22"
"22_7",1,22359,20953,"22"
"22_7",1,22363,20925,"22"
"22_7",1,22352,20907,"22"
"22_7",1,22326,20906,"22"
"22_7",1,22325,20880,"22"
"22_7",1,22313,20880,"22"
"22_7",1,22312,20864,"22"
"22_7",1,22338,20861,"22"
"22_7",1,22353,20865,"22"
"22_7",1,22353,20849,"22"
"22_7",1,22372,20846,"22"
"22_7",1,22389,20824,"22"
"22_7",1,22401,20834,"22"
"22_7",1,22415,20862,"22"
"22_7",1,22431,20836,"22"
"22_7",1,22515,20836,"22"
"22_7",1,22504,20875,"22"
"22_7",1,22513,20898,"22"
"22_7",1,22523,20906,"22"
"22_7",1,22580,20904,"22"
"22_7",1,22662,20893,"22"
"22_7",2,22656,20850,"22"
"22_7",2,22675,20871,"22"
"22_7",2,22659,20882,"22"
"22_7",2,22649,20863,"22"
"22_7",2,22656,20850,"22"
"22_8",1,22964,20442,"22"
"22_8",1,22964,20456,"22"
"22_8",1,22978,20456,"22"
"22_8",1,22978,20442,"22"
"22_8",1,22964,20442,"22"
"22_9",1,23039,20571,"22"
"22_9",1,23044,20556,"22"
"22_9",1,23058,20555,"22"
"22_9",1,23058,20541,"22"
"22_9",1,23037,20542,"22"
"22_9",1,23039,20571,"22"
"22_10",1,22800,20555,"22"
"22_10",1,22775,20562,"22"
"22_10",1,22783,20571,"22"
"22_10",1,22798,20571,"22"
"22_10",1,22800,20555,"22"
"22_11",1,22861,20535,"22"
"22_11",1,22848,20525,"22"
"22_11",1,22841,20535,"22"
"22_11",1,22842,20563,"22"
"22_11",1,22857,20566,"22"
"22_11",1,22861,20535,"22"
"22_12",1,23039,20571,"22"
"22_12",1,23039,20615,"22"
"22_12",1,23033,20626,"22"
"22_12",1,23050,20647,"22"
"22_12",1,23012,20647,"22"
"22_12",1,23015,20730,"22"
"22_12",1,23069,20733,"22"
"22_12",1,23079,20728,"22"
"22_12",1,23091,20728,"22"
"22_12",1,23197,20685,"22"
"22_12",1,23196,20658,"22"
"22_12",1,23172,20661,"22"
"22_12",1,23152,20651,"22"
"22_12",1,23151,20634,"22"
"22_12",1,23141,20618,"22"
"22_12",1,23135,20593,"22"
"22_12",1,23128,20581,"22"
"22_12",1,23073,20583,"22"
"22_12",1,23064,20574,"22"
"22_12",1,23039,20571,"22"
"22_12",2,23135,20593,"22"
"22_12",2,23136,20622,"22"
"22_12",2,23109,20616,"22"
"22_12",2,23109,20592,"22"
"22_12",2,23135,20593,"22"
"22_13",1,23050,20512,"22"
"22_13",1,23050,20527,"22"
"22_13",1,23064,20527,"22"
