script	stamped_on	stamp_source	file	bytes	sha256	rows	file_mtime
build-data.R	2026-08-17	disk	derived/ga2020rc_structure.csv	264	sha256:6d4518f1119113cc59a94f294b02927558dbc489b3d943f047b9311167104c46	7	2026-08-10
build-data.R	2026-08-17	disk	derived/ga2020rc_vote_methods.csv	1144	sha256:1510c7edeeb8661426e62e79430e63a7d4a807f1d078a84cff627f29fe0b6be2	12	2026-08-10
build-data.R	2026-08-17	disk	derived/ga2024_counties.csv	6932	sha256:5d2a5c787add12041768b72c9993f48d19367eac029589a379ea15703515776c	159	2026-08-10
build-data.R	2026-08-17	disk	derived/ga2024_precincts.csv	130757	sha256:3ece23ace9cbd969470ee2ec32be16cf72036a91746c75a779112108e77db647	2701	2026-08-10
build-data.R	2026-08-17	disk	derived/ga2024_structure.csv	255	sha256:a02911f3736c22aaac225801c22c3d3f2ef84d2f34f690a0e9130761e5df0c8e	7	2026-08-10
build-data.R	2026-08-17	disk	derived/ga2024_vote_methods.csv	1965209	sha256:80cd4c526b5e08c62209cef06abdb42d8f425c455fe6e48c3684e83c96e5307f	26436	2026-08-10
build-data.R	2026-08-17	disk	derived/precincts.csv	142112	sha256:301bb266f20d671ee5a651291fee1228def8683810ef7dc8c597c93d44755892	2656	2026-08-12
build-data.R	2026-08-17	disk	derived/precincts_2024_est.csv	172547	sha256:c305d58ec48535c3498b10232649e86e2228e5c1f26700533835d6d642476a91	2696	2026-08-12
build-data.R	2026-08-17	disk	derived/precincts_2024_pop.csv	136855	sha256:d4436a2c041c24874b86d22e31e9cc33f82f77229e5cecbef1bef47dc38cf268	2692	2026-08-12
build-data.R	2026-08-17	disk	derived/recount.csv	14298	sha256:ee270006bbac265ed4253ec17b1bb8603bd4564d28d48254b78b75e12e7b7a7d	318	2026-08-12
build-data.R	2026-08-17	disk	derived/structure.csv	297	sha256:8846f17eb99d5b45c2d563d08f1ef1b478d3a864ac89d29a5241d7631d5ae8f2	7	2026-08-12
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Appling_105371_271560-detailtxt.zip	8135	sha256:c5cf58049f6202c821e13cfde735ec783cb754e89e0f595897c648f89f6071a1		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Atkinson_105372_269680-detailtxt.zip	5094	sha256:232f2fe3dbdd7ec9600d1f8174d3d5323ba959b52d247e416935010420bae9b8		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Bacon_105373_269330-detailtxt.zip	2458	sha256:e7e43762250fc5a00fec8c6c597f5b95f0f63837dbc1e5912e06862520529f7d		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Baker_105374_270983-detailtxt.zip	5441	sha256:8184bde5c42ab3b52a671bf372e55a30073be410406127779a84c4dbb52c84b2		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Baldwin_105375_270253-detailtxt.zip	12360	sha256:e65d250abba00028ad23e24efc002df6df61fc5b43baaeee6c2881f15096e9d1		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Banks_105376_271316-detailtxt.zip	9935	sha256:6b3c5a162759586025ef9600189f583d02a8c10397d66944e9dd1d152ca5d6ef		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Barrow_105377_270026-detailtxt.zip	9348	sha256:6159bbcd6cf6ad533573788f6c5010a3230a7c80351471f52b803b2a09558a2e		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Bartow_105378_271417-detailtxt.zip	15720	sha256:d6d4bd27f2c5822d0bbb32e0e288555a867e50c0a93362da88706b60680aff4b		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Ben_Hill_105379_270230-detailtxt.zip	3539	sha256:22808c8b3716b50651c14dde7d160e6353115cf92d6e2445408bde17f0dee626		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Berrien_105380_271850-detailtxt.zip	5776	sha256:b5aa766b40845df34bd62d03bc076b5ff8bb318d67355d9ffbd3e1d1e88553b8		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Bibb_105381_271042-detailtxt.zip	21861	sha256:448310d957517f26ccc4edf8b5feeff9d1e86827f5ea920fabe5722761a56591		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Bleckley_105382_270704-detailtxt.zip	2522	sha256:8c6643cf4b8ca24bb5ff142535e406932d74cef68b7cbbe8c7dfadcba0ab0e03		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Brantley_105383_270796-detailtxt.zip	4212	sha256:6dd6b5f4d984eda3dc01e745ff0fe781ca7a14f24654d190f521bbd7d9a630c8		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Brooks_105384_270038-detailtxt.zip	7089	sha256:520a0b09bd60c0b01ebfc040806bb34f5325c2aaa9d751d2af8d5160cace0fc0		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Bryan_105385_270271-detailtxt.zip	9653	sha256:fc92ab2a531af1c3fe76e821042e17e4cc05a15a03174b233ff9f58aa26fb757		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Bulloch_105386_270239-detailtxt.zip	13943	sha256:6b2064792debb397f1217f972d85c883e0fbca14a6dfb16934fa5387c93e1fc5		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Burke_105387_269874-detailtxt.zip	12063	sha256:dc1ccc5c03c711feb0ca0d639a0eff135181c534df4df58a1af1efb6ec924bd8		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Butts_105388_271622-detailtxt.zip	2763	sha256:3a56318778f831459fbb5469de69a9c839d80d62951204a8fb1ab13d4a81fa07		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Calhoun_105389_271148-detailtxt.zip	5316	sha256:80744fee8b39e9525aee13c52b2b99cb9dfb963c110161321abc23a4aa3aae09		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Camden_105390_270475-detailtxt.zip	12463	sha256:3eaeb34aea57140501ba57c1e3e9b4d0d46da739d65e6d8e0f0201d453d0da92		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Candler_105391_271755-detailtxt.zip	2590	sha256:9219bfb2cfc318ebe18a394677923dca2f3da41dc88ca5c2605add52693ac786		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Carroll_105392_271002-detailtxt.zip	21139	sha256:d3cf44417cd234761543489d2fd14f7ccc5f632edba5223a918cce6f23ef9af8		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Catoosa_105393_270578-detailtxt.zip	10527	sha256:047dac1f0a9f4b46d304e0fd1c057708d4d8d669ad4e25c01e382ff01a6a0d5a		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Charlton_105394_270606-detailtxt.zip	6531	sha256:a99525cdda0bbe0056bba04a57e2a7d1d9e4d27bbdf2e0e6b5e5714e49df0ddd		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Chatham_105395_271386-detailtxt.zip	83071	sha256:99218e212370315172fecee1850e68273030ddd490982a50229a57f1e3b88ff4		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Chattahoochee_105396_271105-detailtxt.zip	2330	sha256:35ca963ee652e96fa1ab0cfab8f5f1a609ab219436dde1a9c5fb2d95dae49669		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Chattooga_105397_270348-detailtxt.zip	11382	sha256:d44425aadcd220902d27c33beb31a3fade9bd74a36eea6366b2fd241bc59e0cb		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Cherokee_105398_270568-detailtxt.zip	34577	sha256:1fa2fe8b9ac88b93356ac48895df96c9604d71484d943b8ed0c8bd8cef5502b0		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Clarke_105399_271164-detailtxt.zip	18554	sha256:5b17ab10d136739ad783db3fbf5592b417fd8395e8c7fb8a9d20145fb60c9b3d		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Clay_105400_270247-detailtxt.zip	4529	sha256:20be566bab46ce58c46394e5a2583fc91603f43f2b177f2ab69afbdbf1581462		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Clayton_105401_270528-detailtxt.zip	51381	sha256:9bcb8727d2649433f4b4b9cfda34ef8193491c41c6292b0f9a2933662e7664d5		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Clinch_105402_269809-detailtxt.zip	4954	sha256:72e6879a08cfffe111d53c0effed1adb99f0945803fd1ec8d2c0d0d4c6bf6104		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Cobb_105403_271286-detailtxt.zip	142670	sha256:fe58a38b1fecce4c48c6341e8ab3f9e236fabf2de1e08da6a734050c438b55d6		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Coffee_105404_271849-detailtxt.zip	6065	sha256:e2192a6e8e8b6d7f711cd1a9a4920c182d29c955a3b3fab765ea7e47d6d29d76		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Colquitt_105405_270360-detailtxt.zip	12704	sha256:3de1852d82390ed6b07db6e78d81087ed1c613c725d8161d47cff4bf033b277b		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Columbia_105406_270128-detailtxt.zip	34389	sha256:fda80fa4cc69dcadd379cc8aee021570cee43eb64396d1499f1bfc7718d32475		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Cook_105407_269842-detailtxt.zip	7048	sha256:89b395cb81a514c65fedfe64f3cb894083db666dc355dda756ed675da33341c5		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Coweta_105408_270083-detailtxt.zip	20320	sha256:b74b28a0c09ed3c9979aa504769445689dbf59f87425d8a454fc7e6651430ab8		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Crawford_105409_270715-detailtxt.zip	6262	sha256:6ba2f73fc55e87df75b68abe78364a5f48826d1e904a0f807f47af85a6ac1422		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Crisp_105410_269948-detailtxt.zip	5873	sha256:ca25f9feebac0a872e0b34087d36d38e28c824e07f81d72d213b9cf148785ad6		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Dade_105411_270714-detailtxt.zip	6913	sha256:8e620bd32d90cdde16dd6f90f159746f8193d97e588174ebc9c4a0c5f13fb8af		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Dawson_105412_270340-detailtxt.zip	5258	sha256:160507e33cd5c98c6d77fea63cb27cbad7f1a6dc07f3b9cdbb754324980b4c3d		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/DeKalb_105414_271880-detailtxt.zip	179917	sha256:fea7da8d11896596660bb92520860ebc68dd7e0eedd884b269ac5739de153440		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Decatur_105413_270042-detailtxt.zip	8320	sha256:6abee4974c1e2a7e01b6cc50a27c768219281577d252bdbac8c4668493a1fb86		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Dodge_105415_270701-detailtxt.zip	9831	sha256:37f025ab39c669df9fa86ba78621830cbe7dd67230b012df366b7770efd5c7b8		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Dooly_105416_269783-detailtxt.zip	5006	sha256:7fd52e931741370c974fd7e4e7e2b8b9d9087056f21aa198b222036ed31a5dc0		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Dougherty_105417_271906-detailtxt.zip	21526	sha256:d928105ff00713e7c84ff0cf3db6d264441f98610e83169a590f1995b90ce938		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Douglas_105418_271752-detailtxt.zip	22692	sha256:51b80a13c8b3fa64e6f2527ea880a5614b15454dfa9a53efee5b37aa5de61db5		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Early_105419_271847-detailtxt.zip	5461	sha256:80f237dcfef97256e7a92ad616a158a653eea3bab305b73d5c5a95e17a39b13b		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Echols_105420_271813-detailtxt.zip	2257	sha256:8abe68db48444fc309d42b44e2996c0f7f1a847c1790d8084a58cf15d050ca3c		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Effingham_105421_270686-detailtxt.zip	13547	sha256:4d11d9dc2044beaf65d33ce72f057da1692b805e34980a36f1f07fb9edd01fe3		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Elbert_105422_271496-detailtxt.zip	8768	sha256:20b49047c7cf91466be76e26cd8c06b73fa6d2349e5d34cfa8b8f477ac344ab5		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Emanuel_105423_270757-detailtxt.zip	8617	sha256:c6c57d61f363e4e78effb9d63e97de409bbda4d46a56a4db5c181be32c075fe9		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Evans_105424_269692-detailtxt.zip	2607	sha256:f9f7ba185730565b93208cca5c36111a05296965f1301a6dfc1ff0d616416ed8		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Fannin_105425_270577-detailtxt.zip	10947	sha256:473d46b70b5e7f4e7a2a66278758aa9247ded6ba76723909191f7cdf3d46423d		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Fayette_105426_271800-detailtxt.zip	30625	sha256:d86264a51c5fe7378c81bdcdeaffeee897921ba70e6e7c362bb51eed2e5787e0		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Floyd_105427_271846-detailtxt.zip	20472	sha256:11e96b875eee6aadc247b2d229653374176789ce7a28432c395188ba5d75fc3e		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Forsyth_105428_270644-detailtxt.zip	18554	sha256:25fc678492e4deb05b33383e75e80ce6937148fc8bf2418b14f5e70ecf979f00		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Franklin_105429_269880-detailtxt.zip	7498	sha256:c2df4634f54232dabb520f61dabdfe4fa99cdfca69815371544247e9c77529bf		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Fulton_105430_271723-detailtxt.zip	259214	sha256:3350793d78ffe64ed8e6f82da8f4cfab46f3f68dda7eea7a910a9d682aa694bf		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Gilmer_105431_270285-detailtxt.zip	10557	sha256:55ac5420ce9793ceab709239a931abe873c2c3e1f6090afa5246ef8f3eaf34d4		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Glascock_105432_271494-detailtxt.zip	4439	sha256:91c87a3595ce2c766aed69ac465a989a1719f833d0967d7d4d6b8ab5716bac14		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Glynn_105433_270232-detailtxt.zip	19507	sha256:3b07007ae2418d76ab0e63cd1fedc6eec0129e21445c4c479cc6842385ae0e76		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Gordon_105434_271139-detailtxt.zip	10914	sha256:c7ba46a279e4f2c38e131918fded828a8b07adde14a0d38c0e9b558d62c6cb2f		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Grady_105435_271852-detailtxt.zip	10336	sha256:bd0164de974eb99fb4fe4c1ae4174e6dfb0bc6ee8c77915890ea6c401c728ab7		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Greene_105436_270293-detailtxt.zip	5829	sha256:6b308b5dbb4f82c804f5230be71bfdf667810adc071a919399d56e245eb51c0f		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Gwinnett_105437_270282-detailtxt.zip	151971	sha256:5e71eea90b4bf16bb772e4418324e96c641ffe9a1eb7f8ab639316a188d860d6		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Habersham_105438_271402-detailtxt.zip	8592	sha256:3bbcf1937f369c75046f16bd519f0981d8c6e29264c9e12e0dcee7d547ecfe48		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Hall_105439_271017-detailtxt.zip	26341	sha256:ae8e4056ad01e530843e0c62e2b73ad5a079dd47588f674305f920fafbbe1c25		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Hancock_105440_271523-detailtxt.zip	7919	sha256:87f99127cc32e5cd6c78d294eaed73650c80e5c0af6a4e30eecdeec57c9697d5		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Haralson_105441_270243-detailtxt.zip	11327	sha256:41f9d9dea858235583b89de3fd0a1bf8b92c7439bf25ea19b354d2af12ddf3cd		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Harris_105442_270361-detailtxt.zip	9662	sha256:87832a812e55c80b047f2d95f21f76a601814f1bb37aabe433e151f3071ce290		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Hart_105443_269730-detailtxt.zip	7938	sha256:997b0eb5d1dfc372d5e39a462644f6775abd17a2297204b06ff4cb773e3e4968		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Heard_105444_270055-detailtxt.zip	5680	sha256:4b6a5a8caa7402e0c8dd06063911d548ef22c72c405723387e4740855982d135		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Henry_105445_270727-detailtxt.zip	31102	sha256:f5c8a074abbe5623869e5bc721a8bda5a92c91fc5e376305b3013d1377663336		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Houston_105446_270954-detailtxt.zip	16059	sha256:8cbaf34fc36608b010a2fddf767cfdd6d5beaccf870e56166a14e3fcd5011679		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Irwin_105447_269647-detailtxt.zip	4248	sha256:b28d9504d1a924903ddadd7d94d791a7ee6a78a7abcc8e7a23898c86fb6bad85		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Jackson_105448_270059-detailtxt.zip	7628	sha256:a067925637c6a4db34f571caac9cb60e479f6143d0a781bd5c73d826fabd9cab		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Jasper_105449_271046-detailtxt.zip	4565	sha256:40073b408e3c975ae2e25c5e19dfa3e3f1ec79dbd7a4d6c8155891b29b40544a		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Jeff_Davis_105450_270419-detailtxt.zip	8062	sha256:df2984918dd62b3d1c555dc0503d30d433d0097d7bc1fdfcc4f19f8b273364db		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Jefferson_105451_269799-detailtxt.zip	7585	sha256:885ae38ca2d9e810948f37e0ab435751d45ed25a2de07fcd5ab0d2869be199ac		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Jenkins_105452_270425-detailtxt.zip	5155	sha256:5bc590ba6516139697283569db373a5ef9e15d8529c025a66e4517980a081cf1		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Johnson_105453_270776-detailtxt.zip	4810	sha256:c11908d7629f913a397de42a428fcd4dd6969c8714f62149c1ce1a62f35faa50		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Jones_105454_270003-detailtxt.zip	9528	sha256:2a3c80f4815806995e9663593b8300a2f327c5bf4444bebecfd93c5d7085a9a0		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Lamar_105455_271022-detailtxt.zip	6498	sha256:86990bfcedbcb2a0a2b0c597ba9bf9c329e55fa70ea0ff477c7b6376fa164431		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Lanier_105456_270229-detailtxt.zip	2839	sha256:11da5853fc22c9ccde5f4b2c7bbffd22fd1eba0c5085e3da5f7619cd69194dfc		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Laurens_105457_270316-detailtxt.zip	12830	sha256:8221dcd2ccbeb67f32e3511fef7cc21c6cd3835327afeab8eb8486a65f185784		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Lee_105458_270338-detailtxt.zip	8615	sha256:074ec97db8b50f76748d4b16e1408ea0a2cae44fcfc6f1704e83b80b46566f41		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Liberty_105459_271572-detailtxt.zip	12111	sha256:bbee57a47aacad14f370f9ac17e4340b3fe6f365986b9443dfeb68c21bad5891		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Lincoln_105460_270997-detailtxt.zip	6899	sha256:3c474b7a6ed2784f50702bd053d9ba48f7cd357442840f223f7cacaf56ad9e1a		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Long_105461_270993-detailtxt.zip	6755	sha256:4c1c01235862897df74e099769b4245436e74c01283c87aadb6fb21a93fd6f28		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Lowndes_105462_270101-detailtxt.zip	12662	sha256:ad4aa0f3338c9882cc17bf8e6305f46e46163096dfd74dc32d6291a624f3bd80		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Lumpkin_105463_271380-detailtxt.zip	2480	sha256:309b9a6feddb2f52752b7e377324a5f9a910778533f24f246360148387681953		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Macon_105464_271896-detailtxt.zip	5012	sha256:ae9be336af1d02dbd8ae2bb1149b997bbde12a9c6d462b9c2ca0596420607e53		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Madison_105465_271736-detailtxt.zip	10410	sha256:d6b28caa8556d31a927e84fc53aa52d665792e1605b0a6c5c1816de1be4c7b81		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/Marion_105466_271063-detailtxt.zip	5887	sha256:0bc61bda783b20fbc343f9e6a942ab5b2be4e72e63de34731ff6f33ae9005a7a		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/McDuffie_105467_269776-detailtxt.zip	9208	sha256:9eb7cfa68bb0bc242a818156eb726ace63ff4f4c48a8683edfa0274a21a76bc0		2026-08-10
build-data.R	2026-08-17	disk	raw/November 3,2020-General Election/detail/txt/McIntosh_105468_271842-detailtxt.zip	5942	sha256:e34c3bfb63b057eedd2365e462575357b48abd8da103c4d549ff5eb7f17bc5f9		2026-08-10
