table	column	storage	level	n_distinct	pct_missing	example
labs/demographics/data/counties.csv	total	integer	count	400	0.0	58805
labs/demographics/data/counties.csv	hispanic	integer	count	386	0.0	2117
labs/demographics/data/counties.csv	nh_white	integer	count	398	0.0	41582
labs/demographics/data/counties.csv	nh_black	integer	count	364	0.0	11352
labs/demographics/data/counties.csv	nh_aian	integer	count	322	0.0	184
labs/demographics/data/counties.csv	nh_asian	integer	count	324	0.0	873
labs/demographics/data/counties.csv	nh_nhpi	integer	count	175	0.0	22
labs/demographics/data/counties.csv	nh_sor	integer	count	271	0.0	185
labs/demographics/data/counties.csv	nh_two	integer	count	378	0.0	2490
labs/demographics/data/counties.csv	white_alone	integer	count	400	0.0	42160
labs/demographics/data/counties.csv	black_alone	integer	count	371	0.0	11445
labs/demographics/data/counties.csv	aian_alone	integer	count	336	0.0	217
labs/demographics/data/counties.csv	asian_alone	integer	count	319	0.0	881
labs/demographics/data/counties.csv	nhpi_alone	integer	count	192	0.0	35
labs/demographics/data/counties.csv	sor_alone	integer	count	384	0.0	910
labs/demographics/data/counties.csv	white_any	integer	count	400	0.0	45084
labs/demographics/data/counties.csv	black_any	integer	count	382	0.0	12266
labs/demographics/data/counties.csv	aian_any	integer	count	380	0.0	1426
labs/demographics/data/counties.csv	asian_any	integer	count	352	0.0	1360
labs/demographics/data/counties.csv	nhpi_any	integer	count	250	0.0	115
labs/demographics/data/counties.csv	sor_any	integer	count	388	0.0	1901
labs/demographics/data/counties.csv	one_race	integer	count	399	0.0	55648
labs/demographics/data/counties.csv	two_plus	integer	count	388	0.0	3157
labs/demographics/data/counties.csv	entropy	numeric	continuous	400	0.0	0.917769220198584
labs/demographics/data/counties.csv	largest	character	categorical	5	0.0	White
labs/demographics/data/decades.csv	year	integer	dichotomous	2	0.0	2010
labs/demographics/data/decades.csv	total	integer	dichotomous	2	0.0	308745538
labs/demographics/data/decades.csv	hispanic	integer	dichotomous	2	0.0	50477594
labs/demographics/data/decades.csv	nh_white	integer	dichotomous	2	0.0	196817552
labs/demographics/data/decades.csv	nh_black	integer	dichotomous	2	0.0	37685848
labs/demographics/data/decades.csv	nh_aian	integer	dichotomous	2	0.0	2247098
labs/demographics/data/decades.csv	nh_asian	integer	dichotomous	2	0.0	14465124
labs/demographics/data/decades.csv	nh_nhpi	integer	dichotomous	2	0.0	481576
labs/demographics/data/decades.csv	nh_sor	integer	dichotomous	2	0.0	604265
labs/demographics/data/decades.csv	nh_two	integer	dichotomous	2	0.0	5966481
labs/demographics/data/decades.csv	white_alone	integer	dichotomous	2	0.0	223553265
labs/demographics/data/decades.csv	black_alone	integer	dichotomous	2	0.0	38929319
labs/demographics/data/decades.csv	aian_alone	integer	dichotomous	2	0.0	2932248
labs/demographics/data/decades.csv	asian_alone	integer	dichotomous	2	0.0	14674252
labs/demographics/data/decades.csv	nhpi_alone	integer	dichotomous	2	0.0	540013
labs/demographics/data/decades.csv	sor_alone	integer	dichotomous	2	0.0	19107368
labs/demographics/data/decades.csv	white_any	integer	dichotomous	2	0.0	231040398
labs/demographics/data/decades.csv	black_any	integer	dichotomous	2	0.0	42020743
labs/demographics/data/decades.csv	aian_any	integer	dichotomous	2	0.0	5220579
labs/demographics/data/decades.csv	asian_any	integer	dichotomous	2	0.0	17320856
labs/demographics/data/decades.csv	nhpi_any	integer	dichotomous	2	0.0	1225195
labs/demographics/data/decades.csv	sor_any	integer	dichotomous	2	0.0	21748084
labs/demographics/data/decades.csv	one_race	integer	dichotomous	2	0.0	299736465
labs/demographics/data/decades.csv	two_plus	integer	dichotomous	2	0.0	9009073
labs/demographics/data/eightmile_profile.csv	band	integer	continuous	20	0.0	-10
labs/demographics/data/eightmile_profile.csv	blocks	integer	count	20	0.0	308
labs/demographics/data/eightmile_profile.csv	total	integer	count	20	0.0	15279
labs/demographics/data/eightmile_profile.csv	hispanic	integer	count	20	0.0	215
labs/demographics/data/eightmile_profile.csv	nh_white	integer	count	20	0.0	1057
labs/demographics/data/eightmile_profile.csv	nh_black	integer	count	20	0.0	13405
labs/demographics/data/eightmile_profile.csv	nh_aian	integer	count	12	0.0	44
labs/demographics/data/eightmile_profile.csv	nh_asian	integer	count	20	0.0	52
labs/demographics/data/eightmile_profile.csv	nh_nhpi	integer	count	8	0.0	0
labs/demographics/data/eightmile_profile.csv	nh_sor	integer	count	16	0.0	68
labs/demographics/data/eightmile_profile.csv	nh_two	integer	count	20	0.0	438
labs/demographics/data/eightmile_profile.csv	mid	numeric	continuous	20	0.0	-2.375
labs/demographics/data/facts.csv	name	character	categorical	191	0.0	fetched
labs/demographics/data/facts.csv	value	date	date	171	0.0	2026-08-11
labs/demographics/data/facts.csv	note	character	dichotomous	2	99.0	2020 Census, 50 states and DC
labs/demographics/data/ladder.csv	level	character	categorical	8	0.0	Nation
labs/demographics/data/ladder.csv	units	integer	count	8	0.0	1
labs/demographics/data/ladder.csv	units_with_people	integer	count	8	0.0	1
labs/demographics/data/ladder.csv	median_pop	integer	count	6	25.0	331449281
labs/demographics/data/ladder.csv	ebar	numeric	continuous	8	0.0	1.25604544606054
labs/demographics/data/ladder.csv	ebar0	numeric	continuous	8	0.0	1.25599304202612
labs/demographics/data/ladder.csv	pct_single_group	numeric	continuous	4	0.0	0
labs/demographics/data/ladder.csv	note	character	categorical	8	0.0	1 unit, by construction H = 0
labs/demographics/data/ladder.csv	H	numeric	continuous	8	0.0	0
labs/demographics/data/ladder.csv	H0	numeric	continuous	8	0.0	0.0000417214477246834
labs/demographics/data/ladder.csv	H_net	numeric	continuous	8	0.0	-0.0000417214477246834
labs/demographics/data/ladder.csv	diversity	numeric	continuous	8	0.0	60.4030178720901
labs/demographics/data/metros.csv	geoid	integer	code	50	0.0	35620
labs/demographics/data/metros.csv	name	character	categorical	50	0.0	New York-Newark-Jersey City, NY-NJ-PA
labs/demographics/data/metros.csv	total	integer	count	50	0.0	20140470
labs/demographics/data/metros.csv	hispanic	integer	count	50	0.0	5067627
labs/demographics/data/metros.csv	nh_white	integer	count	50	0.0	8712176
labs/demographics/data/metros.csv	nh_black	integer	count	50	0.0	2998607
labs/demographics/data/metros.csv	nh_aian	integer	count	50	0.0	33078
labs/demographics/data/metros.csv	nh_asian	integer	count	50	0.0	2488759
labs/demographics/data/metros.csv	nh_nhpi	integer	count	50	0.0	5296
labs/demographics/data/metros.csv	nh_sor	integer	count	50	0.0	213861
labs/demographics/data/metros.csv	nh_two	integer	count	50	0.0	621066
labs/demographics/data/metros.csv	white_alone	integer	count	50	0.0	9372521
labs/demographics/data/metros.csv	black_alone	integer	count	50	0.0	3237789
labs/demographics/data/metros.csv	aian_alone	integer	count	50	0.0	151374
labs/demographics/data/metros.csv	asian_alone	integer	count	50	0.0	2509372
labs/demographics/data/metros.csv	nhpi_alone	integer	count	50	0.0	10534
labs/demographics/data/metros.csv	sor_alone	integer	count	50	0.0	2849324
labs/demographics/data/metros.csv	white_any	integer	count	50	0.0	10950142
labs/demographics/data/metros.csv	black_any	integer	count	50	0.0	3786301
labs/demographics/data/metros.csv	aian_any	integer	count	50	0.0	351127
labs/demographics/data/metros.csv	asian_any	integer	count	50	0.0	2770869
labs/demographics/data/metros.csv	nhpi_any	integer	count	50	0.0	40749
labs/demographics/data/metros.csv	sor_any	integer	count	50	0.0	4399990
labs/demographics/data/metros.csv	one_race	integer	count	50	0.0	18130914
labs/demographics/data/metros.csv	two_plus	integer	count	50	0.0	2009556
labs/demographics/data/metros.csv	entropy	numeric	continuous	50	0.0	1.41987496559271
labs/demographics/data/nation.csv	geoid	character	empty	0	100.0	
labs/demographics/data/nation.csv	name	character	constant	1	0.0	United States
labs/demographics/data/nation.csv	total	integer	constant	1	0.0	331449281
labs/demographics/data/nation.csv	hispanic	integer	constant	1	0.0	62080044
labs/demographics/data/nation.csv	nh_white	integer	constant	1	0.0	191697647
labs/demographics/data/nation.csv	nh_black	integer	constant	1	0.0	39940338
labs/demographics/data/nation.csv	nh_aian	integer	constant	1	0.0	2251699
labs/demographics/data/nation.csv	nh_asian	integer	constant	1	0.0	19618719
labs/demographics/data/nation.csv	nh_nhpi	integer	constant	1	0.0	622018
labs/demographics/data/nation.csv	nh_sor	integer	constant	1	0.0	1689833
labs/demographics/data/nation.csv	nh_two	integer	constant	1	0.0	13548983
labs/demographics/data/nation.csv	white_alone	integer	constant	1	0.0	204277273
labs/demographics/data/nation.csv	black_alone	integer	constant	1	0.0	41104200
labs/demographics/data/nation.csv	aian_alone	integer	constant	1	0.0	3727135
labs/demographics/data/nation.csv	asian_alone	integer	constant	1	0.0	19886049
labs/demographics/data/nation.csv	nhpi_alone	integer	constant	1	0.0	689966
labs/demographics/data/nation.csv	sor_alone	integer	constant	1	0.0	27915715
labs/demographics/data/nation.csv	white_any	integer	constant	1	0.0	235411507
labs/demographics/data/nation.csv	black_any	integer	constant	1	0.0	46936733
labs/demographics/data/nation.csv	aian_any	integer	constant	1	0.0	9666058
labs/demographics/data/nation.csv	asian_any	integer	constant	1	0.0	24000998
labs/demographics/data/nation.csv	nhpi_any	integer	constant	1	0.0	1586463
labs/demographics/data/nation.csv	sor_any	integer	constant	1	0.0	49902536
labs/demographics/data/nation.csv	one_race	integer	constant	1	0.0	297600338
labs/demographics/data/nation.csv	two_plus	integer	constant	1	0.0	33848943
labs/demographics/data/nation.csv	entropy	numeric	constant	1	0.0	1.25604544606054
labs/demographics/data/regions.csv	kind	character	dichotomous	2	0.0	region
labs/demographics/data/regions.csv	geoid	integer	code	9	0.0	1
labs/demographics/data/regions.csv	name	character	categorical	13	0.0	Northeast
labs/demographics/data/regions.csv	total	integer	count	13	0.0	57609148
labs/demographics/data/regions.csv	hispanic	integer	count	13	0.0	8794868
labs/demographics/data/regions.csv	nh_white	integer	count	13	0.0	35752998
labs/demographics/data/regions.csv	nh_black	integer	count	13	0.0	6207939
labs/demographics/data/regions.csv	nh_aian	integer	count	13	0.0	112024
labs/demographics/data/regions.csv	nh_asian	integer	count	13	0.0	4143379
labs/demographics/data/regions.csv	nh_nhpi	integer	count	13	0.0	15069
labs/demographics/data/regions.csv	nh_sor	integer	count	13	0.0	465485
labs/demographics/data/regions.csv	nh_two	integer	count	13	0.0	2117386
labs/demographics/data/regions.csv	white_alone	integer	count	13	0.0	37111396
labs/demographics/data/regions.csv	black_alone	integer	count	13	0.0	6628896
labs/demographics/data/regions.csv	aian_alone	integer	count	13	0.0	292587
labs/demographics/data/regions.csv	asian_alone	integer	count	13	0.0	4177286
labs/demographics/data/regions.csv	nhpi_alone	integer	count	13	0.0	24136
labs/demographics/data/regions.csv	sor_alone	integer	count	13	0.0	4706363
labs/demographics/data/regions.csv	white_any	integer	count	13	0.0	41039192
labs/demographics/data/regions.csv	black_any	integer	count	13	0.0	7923610
labs/demographics/data/regions.csv	aian_any	integer	count	13	0.0	991021
labs/demographics/data/regions.csv	asian_any	integer	count	13	0.0	4749320
labs/demographics/data/regions.csv	nhpi_any	integer	count	13	0.0	94605
labs/demographics/data/regions.csv	sor_any	integer	count	13	0.0	7817288
labs/demographics/data/regions.csv	one_race	integer	count	13	0.0	52940664
labs/demographics/data/regions.csv	two_plus	integer	count	13	0.0	4668484
labs/demographics/data/regions.csv	entropy	numeric	continuous	13	0.0	1.18702811389085
labs/demographics/data/standards.csv	key	integer	identifier	3	0.0	1977
labs/demographics/data/standards.csv	issued	date	date	3	0.0	1977-05-12
labs/demographics/data/standards.csv	citation	character	categorical	3	0.0	Statistical Policy Directive No. 15
labs/demographics/data/standards.csv	title	character	categorical	3	0.0	Race and Ethnic Standards for Federal St
labs/demographics/data/standards.csv	categories	integer	count	3	0.0	5
labs/demographics/data/standards.csv	question_form	character	categorical	3	0.0	separate collection preferred, not requi
labs/demographics/data/standards.csv	first_census	character	categorical	3	0.0	1980
labs/demographics/data/standards.csv	detail	character	categorical	3	0.0	One mark only. A person of mixed origins
labs/demographics/data/states.csv	geoid	integer	code	51	0.0	01
labs/demographics/data/states.csv	name	character	categorical	51	0.0	Alabama
labs/demographics/data/states.csv	region	integer	count	4	0.0	3
labs/demographics/data/states.csv	division	integer	count	9	0.0	6
labs/demographics/data/states.csv	st	integer	count	51	0.0	01
labs/demographics/data/states.csv	total	integer	count	51	0.0	5024279
labs/demographics/data/states.csv	hispanic	integer	count	51	0.0	264047
labs/demographics/data/states.csv	nh_white	integer	count	51	0.0	3171351
labs/demographics/data/states.csv	nh_black	integer	count	51	0.0	1288159
labs/demographics/data/states.csv	nh_aian	integer	count	51	0.0	23119
labs/demographics/data/states.csv	nh_asian	integer	count	51	0.0	75918
labs/demographics/data/states.csv	nh_nhpi	integer	count	51	0.0	2612
labs/demographics/data/states.csv	nh_sor	integer	count	51	0.0	14455
labs/demographics/data/states.csv	nh_two	integer	count	51	0.0	184618
labs/demographics/data/states.csv	white_alone	integer	count	51	0.0	3220452
labs/demographics/data/states.csv	black_alone	integer	count	51	0.0	1296162
labs/demographics/data/states.csv	aian_alone	integer	count	51	0.0	33625
labs/demographics/data/states.csv	asian_alone	integer	count	51	0.0	76660
labs/demographics/data/states.csv	nhpi_alone	integer	count	51	0.0	2984
labs/demographics/data/states.csv	sor_alone	integer	count	51	0.0	137443
labs/demographics/data/states.csv	white_any	integer	count	51	0.0	3458850
labs/demographics/data/states.csv	black_any	integer	count	51	0.0	1364736
labs/demographics/data/states.csv	aian_any	integer	count	51	0.0	131030
labs/demographics/data/states.csv	asian_any	integer	count	51	0.0	102777
labs/demographics/data/states.csv	nhpi_any	integer	count	51	0.0	7479
labs/demographics/data/states.csv	sor_any	integer	count	51	0.0	231432
labs/demographics/data/states.csv	one_race	integer	count	51	0.0	4767326
labs/demographics/data/states.csv	two_plus	integer	count	51	0.0	256953
labs/demographics/data/states.csv	entropy	numeric	continuous	51	0.0	1.02448431985006
labs/demographics/data/states.csv	largest	character	categorical	4	0.0	White
labs/demographics/data/tract_dist.csv	mid	numeric	continuous	60	0.0	0.0173286795139986
labs/demographics/data/tract_dist.csv	tracts	integer	count	55	0.0	41
labs/demographics/data/tract_dist.csv	tracts_null	integer	count	23	0.0	47
labs/demographics/data/tract_dist.csv	people	integer	count	57	0.0	87
labs/demographics/data/tract_dist.csv	people_null	integer	count	34	0.0	96
labs/demographics/data/tract_largest.csv	bin	character	categorical	9	0.0	[10,20]
labs/demographics/data/tract_largest.csv	people	integer	count	9	0.0	2716
labs/demographics/data/us_rings.csv	st	integer	count	17	0.0	54
labs/demographics/data/us_rings.csv	part	integer	count	7	0.0	1
labs/demographics/data/us_rings.csv	x	numeric	continuous	352	0.0	1208.4
labs/demographics/data/us_rings.csv	y	numeric	continuous	346	0.0	1850.7
labs/demographics/data/wayne_bg.csv	geoid	integer	code	400	0.0	261635001001
labs/demographics/data/wayne_bg.csv	total	integer	count	350	0.0	1331
labs/demographics/data/wayne_bg.csv	hispanic	integer	count	118	0.0	12
labs/demographics/data/wayne_bg.csv	nh_white	integer	count	189	0.0	69
labs/demographics/data/wayne_bg.csv	nh_black	integer	count	344	0.0	1212
labs/demographics/data/wayne_bg.csv	nh_aian	integer	count	15	0.0	2
labs/demographics/data/wayne_bg.csv	nh_asian	integer	count	54	0.0	4
labs/demographics/data/wayne_bg.csv	nh_nhpi	integer	count	5	0.0	0
labs/demographics/data/wayne_bg.csv	nh_sor	integer	count	22	0.0	2
labs/demographics/data/wayne_bg.csv	nh_two	integer	count	75	0.0	30
labs/demographics/data/wayne_bg.csv	largest	character	categorical	6	0.0	Black
labs/demographics/data/wayne_bg.csv	largest_pct	numeric	continuous	392	0.0	91.0593538692712
labs/demographics/data/wayne_bg_rings.csv	id	integer	code	66	0.0	261635018001
labs/demographics/data/wayne_bg_rings.csv	part	integer	constant	1	0.0	1
labs/demographics/data/wayne_bg_rings.csv	x	numeric	continuous	317	0.0	26.388
labs/demographics/data/wayne_bg_rings.csv	y	numeric	continuous	317	0.0	14.18
labs/demographics/data/wayne_block_rings.csv	id	integer	code	76	0.0	261635080001001
labs/demographics/data/wayne_block_rings.csv	part	integer	constant	1	0.0	1
labs/demographics/data/wayne_block_rings.csv	x	numeric	continuous	303	0.0	11.846
labs/demographics/data/wayne_block_rings.csv	y	numeric	continuous	295	0.0	17.591
labs/demographics/data/wayne_detroit_rings.csv	id	character	constant	1	0.0	detroit
labs/demographics/data/wayne_detroit_rings.csv	part	integer	constant	1	0.0	1
labs/demographics/data/wayne_detroit_rings.csv	x	numeric	continuous	119	0.0	-2.75
labs/demographics/data/wayne_detroit_rings.csv	y	numeric	continuous	118	0.0	17.463
labs/demographics/data/wayne_outline.csv	id	integer	constant	1	0.0	26163
labs/demographics/data/wayne_outline.csv	part	integer	constant	1	0.0	1
labs/demographics/data/wayne_outline.csv	x	numeric	continuous	89	0.0	-12.484
labs/demographics/data/wayne_outline.csv	y	numeric	continuous	90	0.0	-21.631
labs/demographics/data/wayne_tract_rings.csv	id	integer	code	36	0.0	26163591900
labs/demographics/data/wayne_tract_rings.csv	part	integer	constant	1	0.0	1
labs/demographics/data/wayne_tract_rings.csv	x	numeric	continuous	306	0.0	2.172
labs/demographics/data/wayne_tract_rings.csv	y	numeric	continuous	308	0.0	-22.553
labs/demographics/data/wayne_tracts.csv	geoid	integer	code	400	0.0	26163500100
labs/demographics/data/wayne_tracts.csv	total	integer	count	383	0.0	3996
labs/demographics/data/wayne_tracts.csv	hispanic	integer	count	184	0.0	48
labs/demographics/data/wayne_tracts.csv	nh_white	integer	count	312	0.0	198
labs/demographics/data/wayne_tracts.csv	nh_black	integer	count	377	0.0	3648
labs/demographics/data/wayne_tracts.csv	nh_aian	integer	count	23	0.0	3
labs/demographics/data/wayne_tracts.csv	nh_asian	integer	count	142	0.0	11
labs/demographics/data/wayne_tracts.csv	nh_nhpi	integer	count	8	0.0	0
labs/demographics/data/wayne_tracts.csv	nh_sor	integer	count	42	0.0	7
labs/demographics/data/wayne_tracts.csv	nh_two	integer	count	167	0.0	81
labs/demographics/data/wayne_tracts.csv	entropy	numeric	continuous	400	0.0	0.396954177006617
labs/demographics/data/wayne_tracts.csv	largest	character	categorical	4	0.0	Black
labs/demographics/data/wayne_tracts.csv	largest_pct	numeric	continuous	400	0.0	91.2912912912913
labs/demographics/data/wayne_transect.csv	GEOID	integer	code	400	0.0	260992632001002
labs/demographics/data/wayne_transect.csv	cx	numeric	continuous	383	0.0	18.733
labs/demographics/data/wayne_transect.csv	cy	numeric	continuous	370	0.0	21.207
labs/demographics/data/wayne_transect.csv	dist	numeric	continuous	333	0.0	2.403
labs/demographics/data/wayne_transect.csv	total	integer	count	138	0.0	62
labs/demographics/data/wayne_transect.csv	hispanic	integer	count	14	0.0	1
labs/demographics/data/wayne_transect.csv	nh_white	integer	count	87	0.0	34
labs/demographics/data/wayne_transect.csv	nh_black	integer	count	64	0.0	16
labs/demographics/data/wayne_transect.csv	nh_aian	integer	count	6	0.0	0
labs/demographics/data/wayne_transect.csv	nh_asian	integer	count	43	0.0	0
labs/demographics/data/wayne_transect.csv	nh_nhpi	integer	count	5	0.0	0
labs/demographics/data/wayne_transect.csv	nh_sor	integer	count	6	0.0	0
labs/demographics/data/wayne_transect.csv	nh_two	integer	count	18	0.0	11
labs/demographics/data/wayne_transect.csv	county	integer	dichotomous	2	0.0	26099
labs/demographics/data/wayne_transect.csv	side	character	constant	1	0.0	north
labs/disenfranchisement/data/grid.csv	state	character	categorical	50	0.0	Alabama
labs/disenfranchisement/data/grid.csv	abbr	character	categorical	50	0.0	AL
labs/disenfranchisement/data/grid.csv	col	integer	count	12	0.0	7
labs/disenfranchisement/data/grid.csv	row	integer	count	8	0.0	6
labs/disenfranchisement/data/national.csv	prison	numeric	constant	1	0.0	1034995.0
labs/disenfranchisement/data/national.csv	parole	numeric	constant	1	0.0	286168.0
labs/disenfranchisement/data/national.csv	probation	numeric	constant	1	0.0	993725.0
labs/disenfranchisement/data/national.csv	jail	numeric	constant	1	0.0	118653.0
labs/disenfranchisement/data/national.csv	post_sentence	numeric	constant	1	0.0	1616437.0
labs/disenfranchisement/data/national.csv	total	numeric	constant	1	0.0	4049978.0
labs/disenfranchisement/data/national.csv	voting_eligible_pop	numeric	constant	1	0.0	237630249.0
labs/disenfranchisement/data/national.csv	pct	numeric	constant	1	0.0	1.7
labs/disenfranchisement/data/states.csv	state	character	categorical	50	0.0	Tennessee
labs/disenfranchisement/data/states.csv	prison	numeric	continuous	49	0.0	23735.0
labs/disenfranchisement/data/states.csv	parole	numeric	continuous	24	0.0	12630.0
labs/disenfranchisement/data/states.csv	probation	numeric	continuous	26	0.0	55673.0
labs/disenfranchisement/data/states.csv	jail	numeric	continuous	43	0.0	7480.0
labs/disenfranchisement/data/states.csv	post_sentence	numeric	continuous	11	0.0	300166.0
labs/disenfranchisement/data/states.csv	total	numeric	continuous	49	0.0	399684.0
labs/disenfranchisement/data/states.csv	voting_eligible_pop	numeric	continuous	50	0.0	5206668.0
labs/disenfranchisement/data/states.csv	pct	numeric	continuous	41	0.0	7.68
labs/dw-nominate/data/nominate_members.csv	congress	integer	dichotomous	2	0.0	46
labs/dw-nominate/data/nominate_members.csv	year	integer	dichotomous	2	0.0	1879
labs/dw-nominate/data/nominate_members.csv	chamber	character	dichotomous	2	0.0	House
labs/dw-nominate/data/nominate_members.csv	state	character	categorical	38	0.0	PA
labs/dw-nominate/data/nominate_members.csv	district_code	integer	code	34	0.0	25
labs/dw-nominate/data/nominate_members.csv	bioname	character	categorical	372	0.0	WHITE, Harry
labs/dw-nominate/data/nominate_members.csv	party	character	dichotomous	2	0.0	Republican
labs/dw-nominate/data/nominate_members.csv	dim1	numeric	continuous	297	0.0	0.7
labs/dw-nominate/data/nominate_members.csv	dim2	numeric	continuous	341	0.0	0.714
labs/eavs/data/national.csv	variable	character	categorical	9	0.0	F1a
labs/eavs/data/national.csv	item	character	categorical	9	0.0	Total voters
labs/eavs/data/national.csv	total	integer	count	9	0.0	158211780
labs/eavs/data/national.csv	reported_by	integer	count	9	0.0	6449
labs/eavs/data/national.csv	pct_reporting	numeric	continuous	7	0.0	99.8
labs/eavs/data/reasons.csv	variable	character	categorical	19	0.0	C9e
labs/eavs/data/reasons.csv	reason	character	categorical	19	0.0	Signature did not match
labs/eavs/data/reasons.csv	ballots	integer	count	19	0.0	197979
labs/eavs/data/reasons.csv	reported_by	integer	count	19	0.0	3222
labs/eavs/data/reasons.csv	pct_of_rejected	numeric	continuous	15	0.0	33.9
labs/eavs/data/states.csv	state	character	categorical	56	0.0	AK
labs/eavs/data/states.csv	jurisdictions	integer	count	46	0.0	1
labs/eavs/data/states.csv	voters	integer	count	56	0.0	340981
labs/eavs/data/states.csv	mail_sent	integer	count	56	0.0	60695
labs/eavs/data/states.csv	mail_returned	integer	count	53	0.0	49616
labs/eavs/data/states.csv	mail_rejected	integer	count	55	0.0	872
labs/eavs/data/states.csv	prov_cast	integer	count	50	0.0	15138
labs/eavs/data/states.csv	prov_rejected	integer	count	48	0.0	352
labs/eavs/data/units.csv	state	character	categorical	56	0.0	VT
labs/eavs/data/units.csv	jurisdictions	integer	count	46	0.0	247
labs/eavs/data/units.csv	voters	integer	count	56	0.0	361604
labs/eavs/data/units.csv	voters_per_jurisdiction	integer	count	55	0.0	1464
labs/election-night/data/rehearsal_house_2024.csv	district	character	code	400	0.0	AK-00
labs/election-night/data/rehearsal_house_2024.csv	state	character	categorical	44	0.0	AK
labs/election-night/data/rehearsal_house_2024.csv	cd	integer	code	53	0.0	0
labs/election-night/data/rehearsal_house_2024.csv	dem_share	numeric	continuous	380	0.0	43.16
labs/election-night/data/rehearsal_house_2024.csv	pres_party	character	dichotomous	2	0.0	republican
labs/election-night/data/rehearsal_house_2024.csv	house_rep	character	categorical	400	0.0	Nick Begich
labs/election-night/data/rehearsal_house_2024.csv	house_rep_party	character	dichotomous	2	0.0	republican
labs/election-night/data/rehearsal_house_2024.csv	baseline	character	dichotomous	2	0.0	republican
labs/election-night/data/rehearsal_house_2024.csv	actual	character	dichotomous	2	0.0	republican
labs/election-night/data/rehearsal_house_2024.csv	as_expected	character	dichotomous	2	0.0	TRUE
labs/election-night/data/results_senate_2026_TEMPLATE.csv	state	character	categorical	33	0.0	MI
labs/election-night/data/results_senate_2026_TEMPLATE.csv	winner_party	character	empty	1	100.0	
labs/election-night/data/results_senate_2026_TEMPLATE.csv	dem_pct	character	empty	1	100.0	
labs/election-night/data/senate_2026_landscape.csv	state	character	categorical	33	0.0	MI
labs/election-night/data/senate_2026_landscape.csv	senator_last	character	categorical	33	0.0	Peters
labs/election-night/data/senate_2026_landscape.csv	senator_first	character	categorical	30	0.0	Gary
labs/election-night/data/senate_2026_landscape.csv	party	character	dichotomous	2	0.0	Democrat
labs/election-night/data/senate_2026_landscape.csv	state_name	character	categorical	33	0.0	Michigan
labs/election-night/data/senate_2026_landscape.csv	pres24_margin	numeric	continuous	33	0.0	1.42
labs/election-night/data/senate_2026_landscape.csv	ev	integer	count	15	0.0	15
labs/election-night/data/senate_2026_landscape.csv	pres24_winner	character	dichotomous	2	0.0	Trump
labs/election-night/data/senate_2026_landscape.csv	abs_margin	numeric	continuous	33	0.0	1.42
labs/election-night/data/senate_2026_landscape.csv	hostile_turf	character	dichotomous	2	0.0	TRUE
labs/electoral-map/data/pres2024_states.csv	state	character	categorical	51	0.0	Alabama
labs/electoral-map/data/pres2024_states.csv	abbrev	character	categorical	51	0.0	AL
labs/electoral-map/data/pres2024_states.csv	ev	integer	count	20	0.0	9
labs/electoral-map/data/pres2024_states.csv	harris	numeric	continuous	51	0.0	34.1
labs/electoral-map/data/pres2024_states.csv	trump	numeric	continuous	51	0.0	64.57
labs/electoral-map/data/pres2024_states.csv	other	numeric	continuous	9	0.0	0
labs/electoral-map/data/pres2024_states.csv	winner	character	dichotomous	2	0.0	Trump
labs/electoral-map/data/pres2024_states.csv	col	integer	count	11	0.0	7
labs/electoral-map/data/pres2024_states.csv	row	integer	count	8	0.0	7
labs/electoral-map/data/pres2024_states.csv	margin	numeric	continuous	51	0.0	30.47
labs/false-matches/data/birthday.csv	n	integer	count	366	0.0	1
labs/false-matches/data/birthday.csv	p	numeric	continuous	148	0.0	0
labs/false-matches/data/birthday.csv	pmine	numeric	continuous	366	0.0	0
labs/false-matches/data/birthday.csv	pairs	integer	count	366	0.0	0
labs/false-matches/data/birthday.csv	certain	character	dichotomous	2	0.0	FALSE
labs/false-matches/data/birthyears.csv	year	integer	count	110	0.0	1900
labs/false-matches/data/birthyears.csv	n	integer	count	108	0.0	4
labs/false-matches/data/crosscounty.csv	quantity	character	categorical	6	0.0	colliding keys
labs/false-matches/data/crosscounty.csv	value	integer	count	6	0.0	3149
labs/false-matches/data/facts.csv	key	character	identifier	68	0.0	nj_n
labs/false-matches/data/facts.csv	value	date	date	65	0.0	6657135
labs/false-matches/data/facts.csv	source	character	text	50	0.0	NJ state voter file, 21 counties, consul
labs/false-matches/data/ga_keys.csv	label	character	categorical	3	0.0	first + last name
labs/false-matches/data/ga_keys.csv	keys	integer	count	3	0.0	115985
labs/false-matches/data/ga_keys.csv	dup_keys	integer	count	3	0.0	7623
labs/false-matches/data/ga_keys.csv	flagged	integer	count	3	0.0	19198
labs/false-matches/data/ga_keys.csv	pct	numeric	continuous	3	0.0	15.0501724678583
labs/false-matches/data/ga_keys.csv	pairs	integer	count	3	0.0	21618
labs/false-matches/data/ga_keys.csv	max_group	integer	dichotomous	2	0.0	24
labs/false-matches/data/groupsize.csv	group_size	integer	count	3	0.0	2
labs/false-matches/data/groupsize.csv	n_keys	integer	count	3	0.0	3119
labs/false-matches/data/groupsize.csv	registrants	integer	count	3	0.0	6238
labs/false-matches/data/keys.csv	label	character	categorical	6	0.0	first + last name
labs/false-matches/data/keys.csv	note	character	categorical	6	0.0	no date of any kind
